order_id,merchant_id,account_age_days,past_orders,return_rate_hist,refund_to_keep_count,bracketing_score,claim_text_susp,image_ai_artifact_score,weight_mismatch_kg,shared_identifier_flag,carrier_scan_gap,days_to_claim,order_value,category,is_abuse
ORD112545,M003,18,9,0.757,0,0.117,0.768,0.489,0.033,1,0,5.96,718.49,electronics,1
ORD112546,M002,267,10,0.285,0,0.444,0.148,0.417,0.158,0,0,2.26,3966.54,electronics,0
ORD112547,M003,107,6,0.283,0,0.493,0.756,0.179,0.156,1,0,5.12,429.47,home,1
ORD112548,M003,571,7,0.475,1,0.602,0.257,0.279,0.045,0,0,4.85,848.31,apparel,0
ORD112549,M001,1459,5,0.782,1,0.62,0.704,0.418,0.084,0,0,11.0,9462.7,footwear,1
ORD112550,M001,7,13,0.622,0,0.235,0.171,0.285,0.038,0,0,2.98,1069.1,apparel,0
ORD112551,M002,163,11,0.192,2,0.24,0.348,0.096,0.054,0,0,3.96,4425.37,apparel,0
ORD112552,M002,207,3,0.208,0,0.184,0.561,0.412,0.118,0,0,0.08,1801.11,apparel,0
ORD112553,M001,292,8,0.375,1,0.207,0.239,0.295,0.025,0,0,4.44,1172.22,home,0
ORD112554,M001,56,6,0.254,0,0.639,0.305,0.167,0.053,0,0,0.62,3163.23,apparel,0
ORD112555,M002,369,11,0.179,0,0.2,0.182,0.026,0.03,0,0,2.84,2425.14,electronics,0
ORD112556,M002,56,10,0.178,0,0.217,0.176,0.395,0.024,0,0,4.2,1464.3,electronics,0
ORD112557,M002,42,7,0.151,1,0.064,0.478,0.098,0.038,0,0,2.51,3848.52,footwear,0
ORD112558,M002,109,6,0.426,1,0.374,0.863,0.178,0.038,0,0,1.35,239.17,home,1
ORD112559,M002,170,4,0.371,0,0.177,0.076,0.423,0.158,0,0,1.83,508.65,electronics,0
ORD112560,M001,97,9,0.215,1,0.478,0.262,0.369,0.046,0,0,5.6,1421.26,footwear,0
ORD112561,M002,165,6,0.181,0,0.577,0.246,0.219,0.019,0,0,4.1,1262.73,footwear,0
ORD112562,M003,524,11,0.232,0,0.357,0.34,0.116,0.017,0,0,19.01,2055.03,apparel,0
ORD112563,M003,438,5,0.104,0,0.111,0.221,0.293,0.117,0,0,9.23,2024.92,electronics,0
ORD112564,M001,249,7,0.093,1,0.105,0.351,0.228,0.008,0,0,2.18,2148.53,electronics,0
ORD112565,M001,201,7,0.223,2,0.465,0.411,0.242,0.008,0,0,5.09,4359.94,home,0
ORD112566,M001,277,11,0.597,1,0.352,0.765,0.327,0.294,0,0,7.4,148.17,apparel,1
ORD112567,M002,272,9,0.555,1,0.486,0.491,0.299,0.042,0,0,0.04,4339.54,apparel,1
ORD112568,M001,787,6,0.441,1,0.093,0.079,0.091,0.458,0,0,24.57,370.45,electronics,0
ORD112569,M003,642,8,0.1,0,0.158,0.042,0.231,0.205,0,0,1.57,12730.86,electronics,1
ORD112570,M001,257,9,0.219,0,0.328,0.119,0.239,0.052,0,0,5.63,955.41,beauty,0
ORD112571,M001,710,9,0.559,1,0.41,0.224,0.255,0.045,0,0,1.4,3298.41,home,0
ORD112572,M001,267,2,0.363,0,0.507,0.355,0.16,0.193,0,0,3.39,1036.59,electronics,0
ORD112573,M001,179,7,0.539,0,0.249,0.325,0.053,0.229,0,0,0.84,814.24,apparel,0
ORD112574,M003,8,9,0.644,0,0.38,0.081,0.11,0.048,0,0,4.58,1058.12,beauty,0
ORD112575,M001,323,6,0.334,0,0.106,0.468,0.2,0.026,0,0,7.41,329.37,electronics,0
ORD112576,M002,543,9,0.433,1,0.156,0.092,0.155,0.612,1,0,5.48,522.56,home,1
ORD112577,M001,139,11,0.166,0,0.331,0.167,0.536,0.003,1,0,1.55,3161.23,apparel,0
ORD112578,M001,721,4,0.814,3,0.831,0.47,0.493,0.364,1,0,0.39,2930.68,footwear,1
ORD112579,M002,927,5,0.437,0,0.157,0.224,0.139,0.036,0,0,0.96,2483.27,home,0
ORD112580,M001,563,6,0.484,1,0.727,0.476,0.149,0.536,0,0,0.49,3964.79,apparel,1
ORD112581,M002,1038,8,0.288,1,0.26,0.135,0.282,0.009,1,0,1.35,2789.31,electronics,0
ORD112582,M001,142,9,0.228,0,0.357,0.508,0.532,0.014,1,1,10.82,773.94,footwear,0
ORD112583,M003,251,9,0.086,1,0.297,0.052,0.222,0.076,0,0,6.6,1896.05,apparel,0
ORD112584,M003,60,7,0.683,2,0.647,0.289,0.438,0.274,0,0,1.76,1214.2,home,1
ORD112585,M003,1204,5,0.524,1,0.088,0.362,0.012,0.015,0,0,0.74,1813.81,home,0
ORD112586,M003,153,10,0.376,0,0.203,0.454,0.642,0.065,0,0,9.25,349.28,footwear,0
ORD112587,M002,904,6,0.596,0,0.113,0.352,0.073,0.031,0,0,9.59,1471.91,home,0
ORD112588,M001,1273,6,0.265,1,0.157,0.156,0.27,0.008,1,0,25.79,1604.17,electronics,0
ORD112589,M002,550,6,0.051,0,0.268,0.241,0.138,0.004,0,0,0.49,924.47,apparel,0
ORD112590,M003,223,4,0.563,0,0.56,0.542,0.393,0.014,0,0,1.28,1689.84,beauty,1
ORD112591,M002,410,8,0.521,0,0.528,0.175,0.29,0.03,0,0,8.88,6201.73,beauty,0
ORD112592,M001,179,6,0.436,1,0.155,0.229,0.287,0.004,0,0,1.15,621.97,apparel,0
ORD112593,M001,31,9,0.094,0,0.502,0.627,0.153,0.001,0,0,4.71,499.9,footwear,0
ORD112594,M001,531,9,0.409,0,0.502,0.331,0.106,0.017,0,0,7.82,1118.16,footwear,0
ORD112595,M001,758,8,0.275,0,0.388,0.677,0.396,0.028,0,0,10.62,624.74,beauty,1
ORD112596,M002,1702,4,0.187,0,0.405,0.374,0.311,0.005,0,0,2.2,479.82,home,0
ORD112597,M003,147,5,0.324,0,0.221,0.544,0.313,0.063,0,0,0.83,16766.15,electronics,0
ORD112598,M001,175,8,0.348,0,0.242,0.62,0.331,0.01,0,0,1.56,707.61,footwear,1
ORD112599,M001,89,8,0.353,1,0.391,0.263,0.564,0.191,0,0,4.22,2797.26,electronics,1
ORD112600,M002,195,6,0.389,0,0.269,0.285,0.264,0.106,0,0,1.03,1476.29,home,0
ORD112601,M001,94,4,0.432,2,0.253,0.658,0.488,0.024,0,0,0.09,824.46,apparel,1
ORD112602,M001,445,10,0.276,1,0.198,0.133,0.145,0.131,0,0,5.48,3784.31,beauty,0
ORD112603,M003,197,13,0.49,1,0.435,0.785,0.257,0.337,1,0,3.93,911.03,footwear,1
ORD112604,M003,322,11,0.153,0,0.414,0.396,0.163,0.005,0,0,5.01,1210.64,apparel,0
ORD112605,M001,435,7,0.21,0,0.894,0.573,0.329,0.187,1,0,6.8,3832.01,electronics,1
ORD112606,M002,938,10,0.466,0,0.101,0.398,0.263,0.027,0,1,2.37,412.74,electronics,0
ORD112607,M002,899,10,0.268,1,0.149,0.23,0.039,0.089,1,0,3.46,1855.47,apparel,0
ORD112608,M002,449,2,0.129,0,0.569,0.125,0.138,0.059,0,0,2.57,649.31,footwear,0
ORD112609,M001,153,4,0.057,0,0.245,0.403,0.16,0.066,0,0,1.19,3094.67,home,0
ORD112610,M001,757,6,0.232,0,0.237,0.129,0.041,0.022,0,0,2.77,2946.96,electronics,0
ORD112611,M001,867,9,0.302,0,0.489,0.45,0.256,0.003,0,0,3.01,652.74,footwear,0
ORD112612,M001,729,8,0.668,1,0.171,0.624,0.179,0.07,0,0,4.55,831.23,footwear,0
ORD112613,M002,53,4,0.346,0,0.489,0.474,0.451,0.001,0,0,7.72,1749.62,footwear,1
ORD112614,M002,87,7,0.333,0,0.121,0.25,0.233,0.009,0,0,0.99,1046.63,electronics,0
ORD112615,M002,122,6,0.164,0,0.296,0.296,0.437,0.013,0,0,5.41,678.75,beauty,0
ORD112616,M001,54,7,0.46,1,0.132,0.212,0.204,0.097,0,0,3.21,2524.44,electronics,0
ORD112617,M002,604,4,0.415,0,0.501,0.335,0.145,0.13,0,0,4.1,1268.17,electronics,1
ORD112618,M003,237,11,0.282,0,0.312,0.106,0.107,0.003,0,0,3.15,2177.02,apparel,0
ORD112619,M002,2,10,0.093,0,0.379,0.289,0.073,0.049,0,0,7.41,533.74,home,0
ORD112620,M001,351,10,0.482,0,0.214,0.417,0.151,0.039,0,0,4.47,1166.73,home,0
ORD112621,M002,711,6,0.598,0,0.252,0.067,0.259,0.19,0,0,3.25,1547.68,apparel,0
ORD112622,M002,273,10,0.1,0,0.294,0.294,0.209,0.101,0,0,7.19,2041.21,footwear,0
ORD112623,M001,100,4,0.404,0,0.165,0.557,0.152,0.039,0,0,10.07,1065.29,beauty,0
ORD112624,M002,532,9,0.279,0,0.626,0.186,0.102,0.103,0,0,2.52,2831.87,footwear,0
ORD112625,M003,997,8,0.316,0,0.373,0.241,0.294,0.132,0,1,1.44,1565.03,footwear,0
ORD112626,M001,48,11,0.42,0,0.437,0.031,0.381,0.033,0,0,4.46,3425.74,electronics,0
ORD112627,M002,723,9,0.172,0,0.256,0.137,0.179,0.206,0,0,0.06,320.78,home,0
ORD112628,M001,178,4,0.204,0,0.314,0.241,0.216,0.045,0,0,0.52,2126.76,home,1
ORD112629,M001,834,8,0.302,1,0.276,0.386,0.181,0.077,0,0,10.59,1159.83,electronics,0
ORD112630,M001,345,10,0.514,0,0.845,0.284,0.123,0.091,0,0,4.12,2799.77,electronics,1
ORD112631,M002,117,8,0.621,0,0.197,0.173,0.16,0.004,0,0,2.99,1312.21,home,0
ORD112632,M003,265,11,0.317,0,0.179,0.046,0.404,0.068,0,0,17.57,3614.19,apparel,0
ORD112633,M003,421,10,0.584,0,0.395,0.374,0.274,0.371,0,0,1.09,1466.37,apparel,0
ORD112634,M002,1273,8,0.466,0,0.279,0.337,0.158,0.022,0,0,5.72,629.03,apparel,0
ORD112635,M002,625,6,0.068,0,0.629,0.46,0.406,0.158,0,0,0.13,726.64,electronics,0
ORD112636,M002,86,8,0.498,0,0.342,0.167,0.066,0.014,0,0,7.95,745.3,electronics,1
ORD112637,M001,730,7,0.466,0,0.658,0.537,0.411,0.313,0,0,2.57,3634.54,home,1
ORD112638,M001,2,7,0.235,0,0.197,0.341,0.199,0.006,0,0,0.71,186.93,apparel,0
ORD112639,M002,216,10,0.294,0,0.539,0.238,0.518,0.139,0,0,1.78,1685.99,beauty,0
ORD112640,M001,547,14,0.348,0,0.373,0.122,0.243,0.047,0,0,1.12,4633.33,footwear,0
ORD112641,M001,161,4,0.489,0,0.147,0.145,0.402,0.033,0,0,3.45,4255.12,electronics,0
ORD112642,M001,407,7,0.183,1,0.301,0.081,0.255,0.06,0,0,1.15,3117.33,footwear,0
ORD112643,M003,258,11,0.116,1,0.212,0.102,0.272,0.032,0,0,11.42,1183.55,home,0
ORD112644,M001,443,14,0.556,1,0.975,0.211,0.81,0.1,0,1,1.99,3154.84,home,0
ORD112645,M001,2316,10,0.609,1,0.615,0.298,0.375,0.136,0,0,5.59,888.6,apparel,1
ORD112646,M003,759,13,0.468,0,0.422,0.277,0.109,0.098,0,0,6.21,522.54,apparel,0
ORD112647,M002,203,3,0.286,0,0.305,0.195,0.215,0.114,0,0,0.56,466.09,beauty,0
ORD112648,M001,326,5,0.545,0,0.356,0.146,0.358,0.021,0,0,4.83,912.57,apparel,0
ORD112649,M001,258,4,0.422,1,0.04,0.467,0.305,0.013,0,0,7.19,837.79,apparel,0
ORD112650,M002,361,10,0.416,2,0.167,0.489,0.584,0.054,0,0,0.96,1821.53,footwear,0
ORD112651,M001,462,11,0.078,0,0.24,0.212,0.144,0.004,0,0,11.71,2831.1,apparel,0
ORD112652,M002,814,11,0.269,0,0.306,0.103,0.323,0.028,0,0,9.12,586.39,beauty,0
ORD112653,M003,1999,8,0.026,0,0.077,0.113,0.455,0.016,1,0,2.1,1905.5,electronics,1
ORD112654,M001,208,12,0.771,0,0.627,0.36,0.316,0.078,0,0,0.87,937.57,footwear,1
ORD112655,M002,760,7,0.361,0,0.346,0.036,0.149,0.259,0,0,2.13,878.32,apparel,0
ORD112656,M002,72,3,0.311,0,0.187,0.481,0.469,0.02,0,0,1.9,1023.0,electronics,0
ORD112657,M003,1164,17,0.747,1,0.879,0.27,0.538,0.039,0,1,0.27,802.92,electronics,1
ORD112658,M003,155,10,0.359,1,0.249,0.316,0.367,0.133,0,1,0.64,638.6,beauty,0
ORD112659,M003,739,12,0.357,0,0.575,0.113,0.26,0.048,0,0,7.04,3406.59,apparel,0
ORD112660,M002,143,7,0.472,0,0.136,0.238,0.142,0.037,0,0,2.08,632.31,home,0
ORD112661,M003,311,2,0.317,0,0.127,0.454,0.019,0.008,0,0,9.06,3201.43,electronics,0
ORD112662,M001,120,4,0.23,1,0.207,0.404,0.121,0.07,0,0,2.5,503.48,apparel,0
ORD112663,M001,375,8,0.323,0,0.075,0.14,0.076,0.331,0,1,3.74,581.39,apparel,0
ORD112664,M002,882,8,0.249,0,0.653,0.277,0.422,0.085,1,0,2.52,2486.5,electronics,1
ORD112665,M001,957,5,0.415,1,0.174,0.276,0.396,0.085,0,0,1.76,725.27,electronics,0
ORD112666,M001,147,5,0.555,0,0.83,0.162,0.187,0.185,0,0,9.4,1205.08,apparel,0
ORD112667,M001,37,7,0.461,0,0.585,0.253,0.259,0.041,0,0,0.74,987.97,apparel,0
ORD112668,M002,251,6,0.182,0,0.577,0.446,0.426,0.082,0,0,0.29,797.85,apparel,0
ORD112669,M002,128,10,0.154,0,0.502,0.335,0.233,0.014,0,0,3.99,451.01,home,0
ORD112670,M001,162,6,0.439,0,0.311,0.37,0.116,0.149,0,0,0.9,5491.14,electronics,0
ORD112671,M002,72,9,0.496,1,0.178,0.082,0.326,0.04,0,0,4.37,1070.33,apparel,0
ORD112672,M001,186,9,0.104,0,0.17,0.34,0.13,0.044,0,0,8.83,1671.89,home,0
ORD112673,M003,826,4,0.34,1,0.07,0.164,0.152,0.015,0,0,8.18,1089.22,electronics,0
ORD112674,M001,630,11,0.488,0,0.403,0.14,0.153,0.049,0,0,9.17,2163.0,home,0
ORD112675,M001,89,4,0.557,0,0.015,0.32,0.224,0.072,0,0,3.98,444.54,apparel,0
ORD112676,M003,82,3,0.318,0,0.096,0.33,0.142,0.022,0,0,1.05,2376.1,electronics,0
ORD112677,M002,532,3,0.313,0,0.174,0.287,0.439,0.148,0,0,9.16,871.17,apparel,0
ORD112678,M001,76,10,0.422,0,0.525,0.379,0.629,0.164,0,0,11.31,5831.17,apparel,0
ORD112679,M002,365,7,0.436,0,0.416,0.252,0.085,0.07,0,0,12.46,5629.79,electronics,0
ORD112680,M001,35,8,0.096,0,0.524,0.344,0.335,0.003,0,1,11.23,514.72,electronics,0
ORD112681,M001,186,7,0.814,0,0.806,0.228,0.245,0.176,0,0,3.8,2455.94,footwear,1
ORD112682,M001,78,7,0.239,0,0.817,0.43,0.397,0.157,0,0,0.8,1606.65,beauty,1
ORD112683,M001,122,9,0.176,0,0.129,0.313,0.256,0.265,0,0,11.97,2803.36,apparel,0
ORD112684,M001,317,6,0.501,0,0.737,0.733,0.628,0.073,0,0,0.33,1262.58,footwear,1
ORD112685,M003,244,9,0.389,1,0.145,0.206,0.284,0.006,0,0,4.29,1131.35,footwear,0
ORD112686,M001,109,6,0.313,1,0.081,0.157,0.408,0.068,0,0,5.82,901.0,footwear,0
ORD112687,M002,291,7,0.53,2,0.329,0.412,0.282,0.008,0,0,1.31,1066.04,beauty,0
ORD112688,M003,222,9,0.065,0,0.207,0.085,0.142,0.022,0,0,0.64,1575.99,apparel,0
ORD112689,M002,30,8,0.064,1,0.201,0.338,0.218,0.044,0,0,1.32,892.85,home,0
ORD112690,M003,102,8,0.209,0,0.37,0.174,0.304,0.052,0,0,4.34,736.63,home,0
ORD112691,M003,149,5,0.26,0,0.546,0.233,0.549,0.017,0,1,6.68,344.96,footwear,0
ORD112692,M002,151,6,0.537,0,0.17,0.424,0.303,0.164,1,0,5.34,1000.43,footwear,0
ORD112693,M001,880,6,0.334,1,0.218,0.511,0.06,0.003,0,0,1.89,1618.44,apparel,0
ORD112694,M003,131,10,0.577,1,0.166,0.175,0.21,0.003,0,0,3.58,1032.44,home,0
ORD112695,M002,38,10,0.188,1,0.395,0.246,0.057,0.029,0,0,1.31,1367.25,apparel,0
ORD112696,M001,380,6,0.131,0,0.571,0.323,0.081,0.012,0,0,15.2,185.69,electronics,0
ORD112697,M001,141,13,0.091,0,0.323,0.056,0.248,0.132,1,0,1.89,1372.29,electronics,0
ORD112698,M002,98,6,0.265,1,0.098,0.616,0.284,0.019,0,1,3.44,3292.07,footwear,0
ORD112699,M002,717,7,0.497,0,0.724,0.497,0.156,0.1,0,0,2.1,601.54,electronics,0
ORD112700,M002,289,9,0.257,0,0.163,0.466,0.272,0.048,0,0,5.57,1155.99,footwear,0
ORD112701,M003,23,12,0.175,1,0.237,0.089,0.307,0.023,1,0,3.07,1060.93,apparel,0
ORD112702,M001,21,7,0.075,1,0.127,0.256,0.048,0.003,0,0,2.45,2377.46,electronics,0
ORD112703,M001,685,14,0.101,0,0.104,0.173,0.272,0.126,0,0,2.22,4396.68,electronics,0
ORD112704,M002,301,6,0.318,0,0.541,0.395,0.3,0.216,0,0,0.43,1839.76,beauty,1
ORD112705,M002,10,3,0.301,0,0.231,0.125,0.241,0.004,0,0,0.05,683.61,apparel,0
ORD112706,M002,950,7,0.135,0,0.521,0.14,0.049,0.034,0,0,0.08,660.63,electronics,0
ORD112707,M002,370,10,0.256,1,0.298,0.325,0.231,0.357,0,0,10.54,5439.49,beauty,0
ORD112708,M002,340,9,0.299,0,0.169,0.254,0.095,0.143,1,0,0.98,1492.73,apparel,0
ORD112709,M002,572,9,0.292,0,0.222,0.102,0.365,0.017,0,0,2.04,1014.29,apparel,0
ORD112710,M003,78,2,0.334,1,0.054,0.35,0.055,0.249,0,0,3.56,1693.1,apparel,1
ORD112711,M001,243,8,0.552,1,0.17,0.433,0.148,0.11,0,0,3.99,1273.54,electronics,0
ORD112712,M002,25,7,0.479,0,0.169,0.201,0.218,0.082,0,0,2.22,1462.95,apparel,0
ORD112713,M001,107,8,0.071,0,0.282,0.102,0.113,0.028,0,0,5.66,1408.73,electronics,0
ORD112714,M003,272,7,0.364,2,0.632,0.218,0.238,0.171,0,1,4.02,3680.71,apparel,1
ORD112715,M001,76,6,0.146,0,0.678,0.399,0.364,0.129,0,0,0.83,212.28,home,0
ORD112716,M001,289,7,0.715,0,0.225,0.278,0.089,0.182,0,0,3.18,3528.9,beauty,0
ORD112717,M001,247,9,0.262,1,0.323,0.152,0.144,0.017,0,0,0.49,1077.86,footwear,0
ORD112718,M001,145,6,0.394,0,0.318,0.393,0.189,0.091,0,0,0.69,949.4,apparel,0
ORD112719,M001,110,4,0.303,3,0.354,0.237,0.175,0.043,0,0,0.02,2546.33,home,0
ORD112720,M001,17,10,0.323,0,0.133,0.081,0.237,0.011,0,0,6.75,1441.1,apparel,0
ORD112721,M002,532,11,0.173,1,0.331,0.136,0.143,0.044,0,0,4.87,144.78,home,0
ORD112722,M001,327,8,0.161,0,0.434,0.31,0.205,0.06,0,0,13.67,514.18,apparel,0
ORD112723,M003,107,9,0.397,0,0.428,0.115,0.499,0.065,0,0,3.36,3326.83,apparel,0
ORD112724,M001,44,10,0.347,0,0.312,0.146,0.408,0.136,0,0,0.69,1395.83,home,0
ORD112725,M002,301,7,0.582,0,0.456,0.288,0.423,0.034,0,0,15.42,2438.66,home,0
ORD112726,M003,42,9,0.068,0,0.388,0.346,0.484,0.216,0,0,0.97,2621.55,footwear,0
ORD112727,M003,314,6,0.351,0,0.362,0.182,0.092,0.036,0,0,13.65,1049.06,apparel,0
ORD112728,M002,201,13,0.167,0,0.424,0.398,0.21,0.016,0,0,0.71,999.58,home,1
ORD112729,M001,578,11,0.372,1,0.285,0.172,0.475,0.372,1,1,3.13,7049.0,apparel,1
ORD112730,M003,345,12,0.441,1,0.321,0.499,0.363,0.268,0,0,4.19,1084.04,home,0
ORD112731,M002,315,3,0.136,0,0.102,0.132,0.531,0.155,1,0,6.7,1015.57,home,0
ORD112732,M003,120,8,0.48,0,0.1,0.108,0.048,0.096,0,0,7.95,3968.02,home,0
ORD112733,M001,81,8,0.287,0,0.58,0.186,0.402,0.045,0,0,0.54,1680.44,home,0
ORD112734,M002,298,9,0.85,1,0.683,0.616,0.212,0.041,0,0,5.23,1815.61,apparel,1
ORD112735,M002,155,13,0.643,0,0.342,0.042,0.462,0.001,1,0,0.44,232.18,home,1
ORD112736,M003,138,8,0.136,0,0.235,0.232,0.108,0.02,0,0,4.06,8763.46,home,0
ORD112737,M001,507,9,0.263,3,0.526,0.233,0.195,0.066,0,0,9.7,2847.91,apparel,0
ORD112738,M001,236,4,0.069,2,0.247,0.324,0.259,0.257,0,0,2.61,1337.64,home,0
ORD112739,M001,61,9,0.301,0,0.346,0.145,0.202,0.002,0,1,0.94,745.55,apparel,0
ORD112740,M002,249,9,0.115,1,0.071,0.144,0.191,0.192,0,0,0.74,561.86,apparel,0
ORD112741,M001,135,4,0.217,0,0.275,0.05,0.184,0.001,0,0,0.22,1994.47,apparel,1
ORD112742,M001,242,6,0.35,0,0.234,0.079,0.15,0.038,0,0,2.64,17779.68,apparel,0
ORD112743,M001,491,13,0.761,1,0.18,0.495,0.719,0.394,0,0,0.17,5336.54,beauty,1
ORD112744,M002,1326,11,0.312,0,0.273,0.407,0.393,0.012,0,0,2.27,3553.06,apparel,0
ORD112745,M002,88,5,0.209,0,0.33,0.141,0.188,0.078,0,0,4.97,3509.09,home,0
ORD112746,M002,153,13,0.375,0,0.397,0.349,0.04,0.029,0,0,2.38,876.35,apparel,0
ORD112747,M001,1286,7,0.463,1,0.119,0.44,0.187,0.034,0,0,1.17,3052.46,apparel,1
ORD112748,M002,946,5,0.413,0,0.345,0.317,0.351,0.012,0,0,2.12,280.8,footwear,0
ORD112749,M001,261,8,0.112,1,0.079,0.216,0.234,0.038,0,0,4.32,2519.33,electronics,0
ORD112750,M002,150,6,0.173,0,0.451,0.265,0.258,0.029,0,0,0.86,300.9,apparel,0
ORD112751,M001,255,13,0.151,1,0.233,0.315,0.218,0.029,0,0,3.59,1895.54,apparel,0
ORD112752,M003,270,10,0.382,1,0.04,0.17,0.159,0.035,0,0,0.54,1769.17,apparel,0
ORD112753,M001,316,5,0.388,0,0.319,0.311,0.37,0.241,0,0,22.15,964.57,apparel,0
ORD112754,M001,343,10,0.301,1,0.267,0.383,0.218,0.016,0,0,7.24,1046.92,electronics,0
ORD112755,M001,150,10,0.234,0,0.37,0.246,0.241,0.074,0,0,9.45,221.57,home,0
ORD112756,M001,4,6,0.236,0,0.416,0.458,0.274,0.27,0,0,0.63,716.8,apparel,1
ORD112757,M001,52,7,0.163,0,0.181,0.673,0.181,0.148,0,0,13.25,1124.74,apparel,0
ORD112758,M002,796,7,0.475,0,0.184,0.068,0.07,0.019,0,0,5.01,3742.83,apparel,0
ORD112759,M003,11,10,0.585,0,0.325,0.332,0.331,0.102,0,0,5.01,847.93,electronics,0
ORD112760,M001,170,8,0.173,0,0.674,0.188,0.383,0.097,1,0,2.46,414.4,footwear,0
ORD112761,M001,17,11,0.165,1,0.073,0.391,0.317,0.137,1,0,4.77,3381.95,footwear,0
ORD112762,M002,123,7,0.162,0,0.038,0.498,0.041,0.035,0,0,16.62,2474.74,apparel,0
ORD112763,M002,502,9,0.572,0,0.178,0.417,0.036,0.016,0,0,14.46,1445.26,electronics,0
ORD112764,M001,290,11,0.118,1,0.321,0.444,0.195,0.021,0,0,10.2,1450.63,apparel,0
ORD112765,M002,351,4,0.423,1,0.224,0.396,0.496,0.038,0,0,5.77,2461.81,beauty,0
ORD112766,M001,1250,7,0.575,0,0.119,0.061,0.187,0.054,0,0,5.81,4919.82,beauty,0
ORD112767,M002,551,6,0.196,0,0.289,0.07,0.607,0.005,0,0,6.97,3729.34,home,0
ORD112768,M002,641,8,0.237,0,0.346,0.246,0.28,0.022,0,0,3.76,1156.04,electronics,0
ORD112769,M002,1557,6,0.049,0,0.413,0.46,0.401,0.066,0,0,8.29,1861.44,home,0
ORD112770,M003,144,7,0.275,0,0.198,0.427,0.525,0.184,0,0,0.87,548.12,footwear,0
ORD112771,M001,91,11,0.091,1,0.147,0.584,0.283,0.001,0,0,2.65,1066.5,apparel,0
ORD112772,M001,38,9,0.295,1,0.263,0.331,0.182,0.281,0,0,8.86,890.67,apparel,1
ORD112773,M001,124,10,0.158,1,0.046,0.406,0.107,0.02,0,0,2.77,2195.75,beauty,0
ORD112774,M003,742,7,0.161,1,0.422,0.287,0.441,0.022,0,0,5.21,538.43,apparel,0
ORD112775,M003,986,14,0.302,0,0.362,0.116,0.297,0.001,0,0,2.16,1375.43,beauty,0
ORD112776,M002,373,5,0.458,1,0.277,0.104,0.299,0.108,0,0,6.1,533.54,apparel,0
ORD112777,M002,636,8,0.386,0,0.21,0.207,0.107,0.023,0,0,14.33,2014.26,home,0
ORD112778,M002,753,11,0.408,0,0.561,0.199,0.114,0.02,0,0,5.08,801.06,electronics,0
ORD112779,M003,663,3,0.204,1,0.044,0.076,0.128,0.011,0,0,0.22,1791.91,electronics,0
ORD112780,M001,117,11,0.196,0,0.242,0.25,0.137,0.115,0,0,3.88,402.0,electronics,0
ORD112781,M001,187,7,0.305,0,0.053,0.34,0.064,0.019,0,0,4.93,300.01,apparel,0
ORD112782,M001,271,6,0.357,1,0.399,0.54,0.388,0.022,0,0,0.1,1465.16,electronics,0
ORD112783,M002,232,7,0.696,0,0.605,0.71,0.515,0.487,0,0,1.91,1423.18,apparel,1
ORD112784,M003,947,6,0.394,0,0.076,0.011,0.226,0.016,0,0,0.2,286.12,apparel,0
ORD112785,M002,1692,11,0.49,0,0.111,0.501,0.361,0.017,0,0,0.15,2022.79,home,0
ORD112786,M002,13,7,0.076,0,0.183,0.278,0.04,0.185,0,0,8.77,618.16,apparel,0
ORD112787,M001,190,5,0.347,1,0.409,0.297,0.328,0.004,0,0,8.18,687.37,apparel,1
ORD112788,M002,15,12,0.181,0,0.318,0.058,0.043,0.12,0,0,5.05,1791.7,footwear,0
ORD112789,M002,481,6,0.229,0,0.313,0.151,0.032,0.059,0,1,4.13,1213.72,electronics,0
ORD112790,M001,41,10,0.191,0,0.54,0.389,0.489,0.026,0,0,0.4,94.09,home,0
ORD112791,M001,375,4,0.36,0,0.452,0.129,0.112,0.077,0,1,17.68,1411.78,electronics,0
ORD112792,M001,357,9,0.116,1,0.105,0.12,0.291,0.191,0,0,0.88,1090.13,electronics,0
ORD112793,M001,64,8,0.546,1,0.217,0.341,0.19,0.036,0,0,12.3,1446.86,home,0
ORD112794,M003,347,2,0.162,0,0.349,0.242,0.364,0.008,0,0,1.28,1533.61,home,0
ORD112795,M002,746,9,0.211,0,0.195,0.085,0.511,0.081,0,0,9.7,1094.31,home,0
ORD112796,M003,166,11,0.256,0,0.175,0.355,0.467,0.061,0,0,2.2,1284.26,apparel,0
ORD112797,M003,584,5,0.304,0,0.136,0.073,0.192,0.028,1,0,9.7,530.93,beauty,0
ORD112798,M002,4,10,0.513,2,0.281,0.245,0.443,0.205,0,0,4.22,1710.51,home,1
ORD112799,M001,378,3,0.172,4,0.734,0.228,0.074,0.013,0,0,12.21,1017.25,apparel,0
ORD112800,M003,298,5,0.316,1,0.071,0.191,0.442,0.019,0,0,4.97,1371.82,apparel,0
ORD112801,M001,308,10,0.188,0,0.184,0.133,0.13,0.014,0,0,5.59,1189.95,home,0
ORD112802,M001,506,12,0.435,1,0.342,0.863,0.254,0.202,1,0,5.25,5818.11,apparel,1
ORD112803,M002,53,11,0.163,0,0.235,0.235,0.198,0.086,0,0,9.7,3470.41,apparel,0
ORD112804,M001,300,7,0.175,1,0.334,0.528,0.087,0.041,0,0,4.11,1957.29,home,0
